sampleName,,,,MB-msc-transfection-ESCgastr_7,MB-msc-transfection-ESCgastr_8,MB-msc-transfection-ESCgastr_3,MB-msc-transfection-ESCgastr_2,MB-msc-transfection-ESCgastr_4,MB-msc-transfection-ESCgastr_1,MB-msc-transfection-ESCgastr_259,MB-msc-transfection-ESCgastr_6,MB-msc-transfection-ESCgastr_5,MB-msc-transfection-ESCgastr_211,MB-msc-transfection-ESCgastr_69,MB-msc-transfection-ESCgastr_209,MB-msc-transfection-ESCgastr_291,MB-msc-transfection-ESCgastr_29,MB-msc-transfection-ESCgastr_322,MB-msc-transfection-ESCgastr_202,MB-msc-transfection-ESCgastr_251,MB-msc-transfection-ESCgastr_340,MB-msc-transfection-ESCgastr_307,MB-msc-transfection-ESCgastr_178,MB-msc-transfection-ESCgastr_263,MB-msc-transfection-ESCgastr_254,MB-msc-transfection-ESCgastr_366,MB-msc-transfection-ESCgastr_215,MB-msc-transfection-ESCgastr_79,MB-msc-transfection-ESCgastr_26,MB-msc-transfection-ESCgastr_16,MB-msc-transfection-ESCgastr_246,MB-msc-transfection-ESCgastr_165,MB-msc-transfection-ESCgastr_20,MB-msc-transfection-ESCgastr_19,MB-msc-transfection-ESCgastr_283,MB-msc-transfection-ESCgastr_170,MB-msc-transfection-ESCgastr_41,MB-msc-transfection-ESCgastr_186,MB-msc-transfection-ESCgastr_184,MB-msc-transfection-ESCgastr_214,MB-msc-transfection-ESCgastr_293,MB-msc-transfection-ESCgastr_137,MB-msc-transfection-ESCgastr_148,MB-msc-transfection-ESCgastr_378,MB-msc-transfection-ESCgastr_71,MB-msc-transfection-ESCgastr_40,MB-msc-transfection-ESCgastr_17,MB-msc-transfection-ESCgastr_332,MB-msc-transfection-ESCgastr_110,MB-msc-transfection-ESCgastr_280,MB-msc-transfection-ESCgastr_185,MB-msc-transfection-ESCgastr_233,MB-msc-transfection-ESCgastr_93,MB-msc-transfection-ESCgastr_136,MB-msc-transfection-ESCgastr_51,MB-msc-transfection-ESCgastr_64,MB-msc-transfection-ESCgastr_287,MB-msc-transfection-ESCgastr_213,MB-msc-transfection-ESCgastr_115,MB-msc-transfection-ESCgastr_139,MB-msc-transfection-ESCgastr_135,MB-msc-transfection-ESCgastr_329,MB-msc-transfection-ESCgastr_22,MB-msc-transfection-ESCgastr_172,MB-msc-transfection-ESCgastr_240,MB-msc-transfection-ESCgastr_225,MB-msc-transfection-ESCgastr_130,MB-msc-transfection-ESCgastr_116,MB-msc-transfection-ESCgastr_252,MB-msc-transfection-ESCgastr_355,MB-msc-transfection-ESCgastr_216,MB-msc-transfection-ESCgastr_210,MB-msc-transfection-ESCgastr_48,MB-msc-transfection-ESCgastr_87,MB-msc-transfection-ESCgastr_10,MB-msc-transfection-ESCgastr_204,MB-msc-transfection-ESCgastr_21,MB-msc-transfection-ESCgastr_339,MB-msc-transfection-ESCgastr_58,MB-msc-transfection-ESCgastr_158,MB-msc-transfection-ESCgastr_275,MB-msc-transfection-ESCgastr_334,MB-msc-transfection-ESCgastr_207,MB-msc-transfection-ESCgastr_229,MB-msc-transfection-ESCgastr_143,MB-msc-transfection-ESCgastr_298,MB-msc-transfection-ESCgastr_274,MB-msc-transfection-ESCgastr_379,MB-msc-transfection-ESCgastr_66,MB-msc-transfection-ESCgastr_382,MB-msc-transfection-ESCgastr_160,MB-msc-transfection-ESCgastr_177,MB-msc-transfection-ESCgastr_375,MB-msc-transfection-ESCgastr_144,MB-msc-transfection-ESCgastr_133,MB-msc-transfection-ESCgastr_333,MB-msc-transfection-ESCgastr_37,MB-msc-transfection-ESCgastr_383,MB-msc-transfection-ESCgastr_361,MB-msc-transfection-ESCgastr_234,MB-msc-transfection-ESCgastr_42,MB-msc-transfection-ESCgastr_212,MB-msc-transfection-ESCgastr_365,MB-msc-transfection-ESCgastr_235,MB-msc-transfection-ESCgastr_9,MB-msc-transfection-ESCgastr_189,MB-msc-transfection-ESCgastr_314,MB-msc-transfection-ESCgastr_351,MB-msc-transfection-ESCgastr_377,MB-msc-transfection-ESCgastr_376,MB-msc-transfection-ESCgastr_269,MB-msc-transfection-ESCgastr_297,MB-msc-transfection-ESCgastr_289,MB-msc-transfection-ESCgastr_134,MB-msc-transfection-ESCgastr_62,MB-msc-transfection-ESCgastr_154,MB-msc-transfection-ESCgastr_345,MB-msc-transfection-ESCgastr_346,MB-msc-transfection-ESCgastr_15,MB-msc-transfection-ESCgastr_237,MB-msc-transfection-ESCgastr_163,MB-msc-transfection-ESCgastr_91,MB-msc-transfection-ESCgastr_231,MB-msc-transfection-ESCgastr_228,MB-msc-transfection-ESCgastr_358,MB-msc-transfection-ESCgastr_131,MB-msc-transfection-ESCgastr_371,MB-msc-transfection-ESCgastr_141,MB-msc-transfection-ESCgastr_85,MB-msc-transfection-ESCgastr_65,MB-msc-transfection-ESCgastr_336,MB-msc-transfection-ESCgastr_250,MB-msc-transfection-ESCgastr_104,MB-msc-transfection-ESCgastr_344,MB-msc-transfection-ESCgastr_244,MB-msc-transfection-ESCgastr_82,MB-msc-transfection-ESCgastr_164,MB-msc-transfection-ESCgastr_129,MB-msc-transfection-ESCgastr_175,MB-msc-transfection-ESCgastr_277,MB-msc-transfection-ESCgastr_264,MB-msc-transfection-ESCgastr_300,MB-msc-transfection-ESCgastr_98,MB-msc-transfection-ESCgastr_70,MB-msc-transfection-ESCgastr_52,MB-msc-transfection-ESCgastr_249,MB-msc-transfection-ESCgastr_187,MB-msc-transfection-ESCgastr_354,MB-msc-transfection-ESCgastr_38,MB-msc-transfection-ESCgastr_206,MB-msc-transfection-ESCgastr_147,MB-msc-transfection-ESCgastr_364,MB-msc-transfection-ESCgastr_89,MB-msc-transfection-ESCgastr_132,MB-msc-transfection-ESCgastr_308,MB-msc-transfection-ESCgastr_192,MB-msc-transfection-ESCgastr_288,MB-msc-transfection-ESCgastr_125,MB-msc-transfection-ESCgastr_323,MB-msc-transfection-ESCgastr_60,MB-msc-transfection-ESCgastr_239,MB-msc-transfection-ESCgastr_312,MB-msc-transfection-ESCgastr_302,MB-msc-transfection-ESCgastr_276,MB-msc-transfection-ESCgastr_299,MB-msc-transfection-ESCgastr_105,MB-msc-transfection-ESCgastr_83,MB-msc-transfection-ESCgastr_97,MB-msc-transfection-ESCgastr_99,MB-msc-transfection-ESCgastr_109,MB-msc-transfection-ESCgastr_230,MB-msc-transfection-ESCgastr_61,MB-msc-transfection-ESCgastr_256,MB-msc-transfection-ESCgastr_92,MB-msc-transfection-ESCgastr_32,MB-msc-transfection-ESCgastr_198,MB-msc-transfection-ESCgastr_381,MB-msc-transfection-ESCgastr_286,MB-msc-transfection-ESCgastr_153,MB-msc-transfection-ESCgastr_353,MB-msc-transfection-ESCgastr_311,MB-msc-transfection-ESCgastr_258,MB-msc-transfection-ESCgastr_374,MB-msc-transfection-ESCgastr_23,MB-msc-transfection-ESCgastr_208,MB-msc-transfection-ESCgastr_325,MB-msc-transfection-ESCgastr_86,MB-msc-transfection-ESCgastr_338,MB-msc-transfection-ESCgastr_35,MB-msc-transfection-ESCgastr_219,MB-msc-transfection-ESCgastr_324,MB-msc-transfection-ESCgastr_294,MB-msc-transfection-ESCgastr_167,MB-msc-transfection-ESCgastr_166,MB-msc-transfection-ESCgastr_13,MB-msc-transfection-ESCgastr_157,MB-msc-transfection-ESCgastr_260,MB-msc-transfection-ESCgastr_194,MB-msc-transfection-ESCgastr_195,MB-msc-transfection-ESCgastr_309,MB-msc-transfection-ESCgastr_243,MB-msc-transfection-ESCgastr_161,MB-msc-transfection-ESCgastr_149,MB-msc-transfection-ESCgastr_318,MB-msc-transfection-ESCgastr_226,MB-msc-transfection-ESCgastr_183,MB-msc-transfection-ESCgastr_242,MB-msc-transfection-ESCgastr_273,MB-msc-transfection-ESCgastr_11,MB-msc-transfection-ESCgastr_96,MB-msc-transfection-ESCgastr_303,MB-msc-transfection-ESCgastr_36,MB-msc-transfection-ESCgastr_321,MB-msc-transfection-ESCgastr_350,MB-msc-transfection-ESCgastr_112,MB-msc-transfection-ESCgastr_44,MB-msc-transfection-ESCgastr_238,MB-msc-transfection-ESCgastr_124,MB-msc-transfection-ESCgastr_145,MB-msc-transfection-ESCgastr_95,MB-msc-transfection-ESCgastr_114,MB-msc-transfection-ESCgastr_232,MB-msc-transfection-ESCgastr_342
12,C57BL_6NJ,114708749,"114708797.D,114708798.D,114708799.D,114708800.D,114708801.D,114708802.D,114708803.D,114708804.D,114708805.D,114708806.D,114708807.D,114708808.D,114708809.D,114708810.D",,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,"114708806.D,114708807.D,114708808.D,114708809.D,114708810.D,114708811.D,114708812.D",,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,"A.114708780.I,A.114708781.I,A.114708784.I,A.114708787.I,A.114708788.I,A.114708791.I,A.114708792.I,G.114708782.I,G.114708783.I,T.114708779.I,T.114708785.I,T.114708786.I,T.114708789.I,T.114708790.I",,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,"A.114708799.I,A.114708800.I,A.114708801.I,C.114708798.I,C.114708800.I",,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,"114708788.D,114708789.D,114708790.D,114708791.D,114708792.D,114708793.D,114708794.D,114708795.D,114708796.D,114708797.D,114708798.D,114708799.D,114708800.D,114708828.D",,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,"114708798.D,114708799.D,114708800.D,114708801.D,114708802.D,114708803.D,114708804.D,114708805.D,114708806.D,114708807.D,114708808.D,114708809.D,114708810.D,114708811.D",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,"114708787.D,114708788.D,114708789.D,114708790.D,114708791.D,114708792.D,114708793.D,114708794.D,114708795.D,114708796.D,114708797.D,114708798.D,114708799.D,114708800.D,114708801.D,114708802.D,114708806.D,114708807.D,114708808.D,114708809.D,114708810.D,114708811.D,114708812.D",,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,114708800.D,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,114708805.D,,2.0,2.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,T.114708960.I,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,"114708790.D,114708791.D,114708792.D,114708793.D,114708794.D,114708795.D",,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,"114708808.D,114708809.D,114708810.D,114708811.D",,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,"114708811.D,114708812.D",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,"114708800.D,114708801.D,114708802.D",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,114708830.D,,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,"114708801.D,114708802.D,114708803.D,114708804.D,114708805.D,114708806.D,114708807.D,114708808.D,114708809.D,114708810.D,G.114708798.I",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,114708779.D,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114708749,"114708799.D,114708800.D,114708806.D,114708807.D,114708808.D,114708809.D,114708810.D,114708811.D,114708812.D",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,"114708903.D,114708956.D",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708749,114708902.D,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114708813,WT,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114781510,"114708960.D,114781557.D,114781558.D,114781559.D,114781560.D,114781561.D,114781562.D,114781563.D,114781564.D,114781565.D",,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114781510,114708895.D,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114781510,114708957.D,,3.0,3.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114781510,114708956.D,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114896339,"114708957.D,114896391.D,114896392.D,114896393.D",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114709597,WT,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114723873,"114723925.D,114723926.D,114723927.D",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114781510,"114781557.D,114781558.D,114781559.D,114781560.D,114781561.D,114781562.D,114781563.D,114781564.D,114781565.D",,189.0,,15.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114781510,"114781562.D,114781563.D,114781564.D",,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114781510,A.114781602.I,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114781510,"114781552.D,114781553.D,114781554.D,114781555.D,114781556.D",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114781510,"114781552.D,114781553.D,114781554.D,114781555.D,114781556.D,114781557.D,114781567.D,114781568.D",,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114781510,"114781562.D,114781563.D,114781564.D",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114781510,"114781552.D,114781553.D,114781554.D,114781555.D,114781556.D,114781567.D,114781568.D",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
